artist,artist_followers,artist_genre,artist_hot,artist_id,duration,end_fade,key,key_con,loud,mode,mode_con,publish_date,start_fade,temp,time_sig,time_sig_con,track,track_id,track_pop
Big Sean,5322605.0,"detroit hip hop,hip hop,pop,pop rap,rap,southern hip hop,trap music",0.85,0c173mlxpT3dSFRgMO8XPh,230.96,0.0,8.0,0.461,-6.554,1.0,0.596,2017-02-22,230.96001,125.285,4.0,0.932,Halfway Off The Balcony,4atJ40xfasjdM9ZF3p07BV,56.0
Big Sean,5322605.0,"detroit hip hop,hip hop,pop,pop rap,rap,southern hip hop,trap music",0.85,0c173mlxpT3dSFRgMO8XPh,213.69333,0.0,1.0,0.271,-6.729,1.0,0.552,2017-02-22,206.76209,136.972,4.0,0.857,Jump Out The Window,1jQsKN68yE94tMYml0wHMd,70.0
Big Sean,5322605.0,"detroit hip hop,hip hop,pop,pop rap,rap,southern hip hop,trap music",0.85,0c173mlxpT3dSFRgMO8XPh,271.69333,0.0,8.0,0.401,-8.751,1.0,0.526,2017-02-22,265.73497,142.187,4.0,0.901,Owe Me,1u0MOgWF1bbylVxpJG2ZjB,57.0
Ariana Grande ,20812750.0,"dance pop,pop,post-teen pop",0.97,66CXWjxzNUsdJxJ2JdwvnR,227.93333,0.11624,6.0,0.214,-7.035,1.0,0.501,2017-02-22,218.86549,81.306,4.0,1.0,Beauty And The Beast,5mRNFh0zp9qY1kDpecN9ot,63.0
 John Legend,,,,,,,,,,,,2017-02-22,,,,,Beauty And The Beast,,
Mariah Carey Featuring YG,,,,,,,,,,,,2017-02-22,,,,,I Don't,,
Maren Morris,263305.0,contemporary country,0.77,6WY7D3jk8zTrHtmkqqo5GI,211.76721,0.0,9.0,0.568,-5.413,1.0,0.585,2017-02-22,206.16998,90.933,4.0,1.0,80s Mercedes,58spuRyMUsjKHQHEGwLC99,61.0
Sage The Gemini,534119.0,"dance pop,hyphy,pop,pop rap,rap,southern hip hop,trap music",0.7,6d47Z08T4snK50HgTEHo5Z,193.18122,0.26118,11.0,0.628,-5.874,0.0,0.658,2017-02-22,176.30331,107.059,4.0,1.0,Now & Later,08WPvDEsHvTFuB9w8tC2OS,58.0
Big Sean Featuring Jeremih,,,,,,,,,,,,2017-02-22,,,,,Light,,
Migos Featuring Travis Scott,,,,,,,,,,,,2017-02-22,,,,,Kelly Price,,
Hailee Steinfeld ,3174252.0,"dance pop,pop,post-teen pop",0.82,5p7f24Rk5HkUZsaS3BLG5F,181.88,0.0,4.0,0.3,-4.238,1.0,0.406,2017-03-01,177.01732,99.989,4.0,1.0,Starving,4Ce37cRWvM1vIGGynKcs22,80.0
 Grey Featuring Zedd,,,,,,,,,,,,2017-03-01,,,,,Starving,,
Zay Hilfigerrr ,58431.0,,0.53,7nKeLE1toRtW4M279iS26h,144.2444,0.26118,1.0,0.482,-3.892,1.0,0.436,2017-03-01,144.2444,160.517,4.0,1.0,Juju On That Beat (TZ Anthem),1lItf5ZXJc1by9SbPeljFd,65.0
 Zayion McCall,,,,,,,,,,,,2017-03-01,,,,,Juju On That Beat (TZ Anthem),,
Nick Jonas ,3654288.0,"dance pop,pop,post-teen pop,r&b,viral pop",0.76,4Rxn7Im3LGfyRkY2FlHhWi,214.76,0.0,6.0,0.875,-6.442,1.0,0.626,2017-03-01,209.31628,86.995,4.0,1.0,Bom Bidi Bom,4PxDHEEyHgYC6NUgqMtDFy,65.0
 Nicki Minaj,,,,,,,,,,,,2017-03-01,,,,,Bom Bidi Bom,,
Sia,9206207.0,"australian dance,australian pop,dance pop,pop",0.9,5WUlDfRSoLAfcVSX1WnrxN,252.32,3.27982,4.0,0.619,-6.721,1.0,0.618,2017-03-01,241.94612,136.837,4.0,0.917,Helium,4S6fv0puLCsfYjyBTPDb9k,69.0
Romeo Santos,6573777.0,"bachata,latin,tropical",0.86,5lwmRuXgjX8xIwlnauTZIP,239.82367,0.0,1.0,0.382,-6.34,1.0,0.466,2017-03-01,234.68408,128.038,4.0,1.0,Heroe Favorito,6BdAwMv1YorLfkBWlE493X,67.0
Kaleo,631115.0,"icelandic indie,modern alternative rock,modern rock",0.71,7jdFEYD2LTYjfwxOdlVjmc,213.70667,0.51687,10.0,0.64,-8.022,0.0,0.537,2017-03-01,202.9424,163.255,4.0,0.491,Way Down We Go,0y1QJc3SJVPKJ1OvFmFqe6,75.0
Kodak Black,3896033.0,"pop,pop rap,rap,trap music",0.91,46SHBwWsqBkxI7EeeBEQG7,186.59265,2.20009,1.0,0.745,-6.373,1.0,0.556,2017-03-01,182.93841,135.498,4.0,0.869,Everything 1K,78AucGxdmVa4Bx6HwDPOS4,49.0
Brett Eldredge,,,,,,,,,,,,2017-03-01,,,,,Wanna Be That Song,,
Rihanna,28337082.0,"dance pop,pop,post-teen pop,r&b,urban contemporary",0.91,5pKCCKE2ajJHZ9KAiaK11H,206.4,0.26644,1.0,0.453,-5.688,0.0,0.553,2017-03-01,194.0956,112.006,4.0,1.0,Sex With Me,6WAxKNbZoGNzQTIvdMqkFs,63.0
G-Eazy Featuring Marc E. Bassy,,,,,,,,,,,,2017-03-01,,,,,Some Kind Of Drug,,
D.R.A.M. Featuring Lil Yachty,,,,,,,,,,,,2017-03-08,,,,,Broccoli,,
Niall Horan,2967703.0,"dance pop,pop,post-teen pop",0.77,1Hsdzj7Dlq2I7tHP7501T4,232.85247,0.2893,6.0,0.069,-8.408,0.0,0.421,2017-03-08,225.23356,111.855,4.0,0.995,This Town,0qvzXomUDJVaUboy2wMfiS,74.0
Future,7380312.0,"pop,pop rap,rap,southern hip hop,trap music",0.92,1RyvyyTE3xzB2ZywiAwp0i,265.36617,0.0,1.0,0.881,-8.581,1.0,0.652,2017-03-08,263.34912,166.457,4.0,0.929,Rent Money,5W9QCBJ6Em0XWX333YrNhc,58.0
Hey Violet,356837.0,"dance pop,electropop,indie poptimism,pixie,pop,post-teen pop,teen pop",0.62,4JNfz6aO9ZFz0gp5GY88am,213.69456,5.67728,8.0,0.098,-5.248,0.0,0.29,2017-03-08,210.44245,122.041,4.0,0.965,Guys My Age,0Xm8tw6qikotb8FAOZ2ks7,62.0
Dustin Lynch,862641.0,"canadian contemporary country,contemporary country,country,country road,modern country rock",0.71,1dID9zgn0OV0Y8ud7Mh2tS,194.89333,1.02308,1.0,0.255,-4.731,0.0,0.38,2017-03-08,190.40363,100.993,4.0,0.997,Seein' Red,7pxhKtuTwofDIdgHx2DcVK,60.0
Future,7380312.0,"pop,pop rap,rap,southern hip hop,trap music",0.92,1RyvyyTE3xzB2ZywiAwp0i,230.12907,0.17424,1.0,0.0,-7.953,1.0,0.0,2017-03-08,223.12054,150.008,4.0,0.98,Super Trapper,4XaW4jIud5YxwV4QRJOb40,51.0
Calum Scott,807675.0,"pop,post-teen pop",0.78,6ydoSd3N2mwgwBHtF6K7eX,260.28522,0.21429,1.0,0.839,-8.749,1.0,0.791,2017-03-08,254.29914,112.663,4.0,1.0,Dancing On My Own,2BOqDYLOJBiMOXShCV1neZ,81.0
Big Sean Featuring Eminem,,,,,,,,,,,,2017-03-08,,,,,No Favors,,
Future,7380312.0,"pop,pop rap,rap,southern hip hop,trap music",0.92,1RyvyyTE3xzB2ZywiAwp0i,278.42934,0.0,9.0,0.0,-7.673,1.0,0.068,2017-03-08,274.30893,150.945,4.0,0.865,Zoom,2IG6Te7JyvrtqhFeOF7le4,51.0
Shawn Mendes,13213387.0,"canadian pop,dance pop,pop,post-teen pop,viral pop",0.9,7n2wHs1TKAczGzO7Dd2rGr,187.97333,0.25029,10.0,0.178,-4.078,0.0,0.43,2017-03-15,184.76698,82.695,4.0,1.0,Treat You Better,3QGsuHI8jO1Rx4JWLUh9jd,83.0
DJ Suede The Remix God,46318.0,viral trap,0.46,7z7kN3prU5FQJk32gTDYAW,129.38449,0.0,11.0,0.206,-10.732,0.0,0.171,2017-03-15,124.17451,122.044,4.0,1.0,Cash Me Outside (#CashMeOutside),1r6cyaW7yMykwSyxTuwcuM,47.0
Lana Del Rey,7345956.0,pop,0.84,00FQb4jTyendYWaN8pK0wa,272.74277,0.06431,10.0,0.51,-10.943,1.0,0.453,2017-03-15,260.13315,98.994,4.0,1.0,Love,2Kerz9H9IejzeIpjhDJoYG,72.0
21 Savage ,5164939.0,"hip hop,pop,pop rap,rap,trap music",0.89,1URnnhqYAYcrqrcwql10ft,235.04,0.44122,4.0,0.56,-8.692,0.0,0.43,2017-03-15,218.56943,140.063,4.0,1.0,No Heart,4gmmRb6bZJffOOiww1JGTO,72.0
 Metro Boomin,,,,,,,,,,,,2017-03-15,,,,,No Heart,,
Gucci Mane ,2307810.0,"dirty south rap,hip hop,pop,pop rap,rap,southern hip hop,trap music",0.88,13y7CgLHjMVRMDqxdx0Xdo,300.16,0.08862,11.0,0.618,-6.983,1.0,0.562,2017-03-15,291.43365,129.984,4.0,0.997,Make Love,2jIT1TfSIjVik7Qu1B6P5h,53.0
 Nicki Minaj,,,,,,,,,,,,2017-03-15,,,,,Make Love,,
John Legend,4360857.0,"neo soul,pop,r&b,urban contemporary",0.82,5y2Xq6xcjJb2jVM54GHK3t,210.29333,0.17927,8.0,0.303,-3.842,1.0,0.403,2017-03-15,206.86658,123.889,4.0,1.0,Love Me Now,6nxQdXa1uAL0rY72wPZu89,66.0
PARTYNEXTDOOR,1590562.0,"hip hop,indie r&b,pop,pop rap,r&b,rap,trap music,urban contemporary",0.77,2HPaUgqeutzr3jx5a9WyDV,202.66104,0.0,0.0,0.909,-9.309,1.0,0.762,2017-03-15,187.47211,128.06,4.0,1.0,Not Nice,4STaHtfguDMkWbPEo6Fwcx,67.0
Jon Bellion,750729.0,"pop,pop rap",0.79,50JJSqHUf2RQ9xsHs0KMHg,217.6034,4.59755,0.0,0.42,-4.259,1.0,0.657,2017-03-22,211.59184,89.779,4.0,0.993,All Time Low,0SuLAslEMFZAXf0SwY7syi,73.0
Ariana Grande Featuring Nicki Minaj,,,,,,,,,,,,2017-03-22,,,,,Side To Side,,
Ed Sheeran,36366565.0,pop,0.93,6eUKZXaKkcviH0Ku9w2n3V,189.28,0.10567,7.0,0.224,-3.97,1.0,0.392,2017-03-22,184.3142,94.026,4.0,1.0,New Man,5HDPtsnyb3maFmPL8LLUTG,72.0
Ed Sheeran,36366565.0,pop,0.93,6eUKZXaKkcviH0Ku9w2n3V,221.10667,0.08721,6.0,0.918,-10.517,1.0,0.819,2017-03-22,210.76753,89.749,4.0,0.815,Supermarket Flowers,4VuS959DSpr82t3qBqCrWG,79.0
Ed Sheeran,36366565.0,pop,0.93,6eUKZXaKkcviH0Ku9w2n3V,237.33333,0.07011,1.0,0.483,-5.69,0.0,0.604,2017-03-22,232.98902,115.092,4.0,0.607,What Do I Know?,2pJZ1v8HezrAoZ0Fhzby92,74.0
Ed Sheeran,36366572.0,pop,0.93,6eUKZXaKkcviH0Ku9w2n3V,280.53333,0.11637,9.0,0.555,-5.63,1.0,0.608,2017-03-22,270.69243,139.979,4.0,0.906,How Would You Feel (Paean),6PJ8FF6UR8FZXfEvpHkIVN,72.0
Ed Sheeran,36366572.0,pop,0.93,6eUKZXaKkcviH0Ku9w2n3V,227.42667,0.0,8.0,0.673,-5.647,0.0,0.524,2017-03-22,223.19601,86.013,4.0,0.975,Eraser,7oolFzHipTMg2nL7shhdz2,70.0
Future Featuring Drake,,,,,,,,,,,,2017-03-22,,,,,Used To This,,
Ed Sheeran,36366572.0,pop,0.93,6eUKZXaKkcviH0Ku9w2n3V,248.41333,0.16236,7.0,0.608,-7.881,1.0,0.65,2017-03-22,239.10748,105.177,3.0,0.829,Hearts Don't Break Around Here,2dfHh7ECGxfNqZTQno09Vk,72.0
Ed Sheeran,36366572.0,pop,0.93,6eUKZXaKkcviH0Ku9w2n3V,191.14667,0.10558,1.0,0.738,-4.294,1.0,0.584,2017-03-22,184.16907,99.975,4.0,1.0,Barcelona,3Lfiu5sZ4M4B6JaKMBc0FU,72.0
Thomas Rhett,2244296.0,"contemporary country,country,country road,modern country rock",0.78,6x2LnllRG5uGarZMsD4iO8,181.2,0.17991,7.0,0.444,-5.874,1.0,0.56,2017-03-22,172.14694,101.988,4.0,0.983,Star Of The Show,63OQWdXMq0Pe6pRpWY5gO0,64.0
Blake Shelton,3887624.0,"contemporary country,country,country road",0.75,1UTPBmNbXNTittyMJrNkvw,189.46667,0.16231,0.0,0.585,-4.593,1.0,0.607,2017-03-22,178.64853,163.948,4.0,0.805,A Guy With A Girl,5sjIhQzNljMVrDklI91ezp,65.0
Rae Sremmurd Featuring Gucci Mane,,,,,,,,,,,,2017-03-29,,,,,Black Beatles,,
twenty one pilots,10657615.0,"pop punk,rock",0.89,3YQKmKGau1PzlVlkL1iodx,195.92,6.69315,4.0,0.67,-9.348,0.0,0.628,2017-03-29,189.60254,90.024,4.0,1.0,Heathens,6i0V12jOa3mr6uu4WYhUBr,80.0
Amine,708652.0,"hip hop,indie r&b,pop,pop rap,rap",0.8,3Gm5F95VdRxW3mqCn8RPBJ,209.64,0.24984,5.0,0.0,-10.179,0.0,0.096,2017-03-29,206.58794,120.041,4.0,0.97,Caroline,5hTpBe8h35rJ67eAWHQsJx,76.0
Nicki Minaj,13364817.0,"dance pop,hip pop,pop,pop rap",0.95,0hCNtLu0JehylgoiP8L4Gh,229.57333,0.0,0.0,0.622,-11.084,0.0,0.587,2017-03-29,224.50213,106.14,4.0,1.0,Regret In Your Tears,0j8zLbIueSkVqB3Tl6PsjA,56.0
Little Big Town,1246940.0,"contemporary country,country,country dawn,country road,modern country rock",0.66,3CygdxquGHurS7f9LjNLkv,260.93333,0.2902,5.0,0.792,-4.266,1.0,0.657,2017-03-29,254.601,143.948,4.0,0.942,Better Man,0jMikeoKkkSOby4ofddqYs,61.0
Nicki Minaj ,13364817.0,"dance pop,hip pop,pop,pop rap",0.95,0hCNtLu0JehylgoiP8L4Gh,295.65333,0.0,11.0,0.27,-8.352,0.0,0.214,2017-03-29,292.39728,143.946,4.0,1.0,Changed It,63NTlJWNS65JjsE3QJYr20,51.0
 Lil Wayne,,,,,,,,,,,,2017-03-29,,,,,Changed It,,
Frank Ocean,3870335.0,"hip hop,indie r&b,lgbtq+ hip hop,neo soul,pop,rap",0.83,2h93pZq0e7k5yf4dywlkpM,210.28508,0.0,0.0,0.054,-5.732,0.0,0.323,2017-03-29,204.38204,110.134,4.0,1.0,Chanel,6Nle9hKrkL1wQpwNfEkxjh,73.0
Lorde,3860040.0,"art pop,dance pop,electropop,metropopolis,pop",0.79,163tK9Wjr9P9DmM0AVK7lm,171.72762,6.41451,10.0,0.292,-11.254,0.0,0.557,2017-03-29,157.24553,75.67,4.0,0.978,Liability,6Kkt27YmFyIFrcX3QXFi2o,71.0
Bebe Rexha,2673721.0,"dance pop,pop,post-teen pop",0.87,64M6ah0SkkRsnPGtGiRAbb,191.78667,0.24925,9.0,0.315,-4.782,0.0,0.382,2017-03-29,185.67256,97.972,4.0,1.0,I Got You,2jB9QaPJyVdz2Q0Va8rrnU,64.0
Ed Sheeran,36366574.0,pop,0.93,6eUKZXaKkcviH0Ku9w2n3V,238.44,0.0,4.0,0.572,-6.158,1.0,0.613,2017-03-29,229.1171,134.943,3.0,0.967,Dive,51ChrwmUPDJvedPQnIU8Ls,79.0
Chris Young Featuring Vince Gill,,,,,,,,,,,,2017-03-29,,,,,Sober Saturday Night,,
Brad Paisley,1338507.0,"contemporary country,country,country road,modern country rock",0.7,13YmWQJFwgZrd4bf5IjMY4,229.3381,0.0,2.0,0.819,-6.998,1.0,0.816,2017-03-29,214.97615,74.257,3.0,0.6,Today,1IO13V09b01gLSbmZJZ9dM,57.0
Future Featuring The Weeknd,,,,,,,,,,,,2017-03-29,,,,,Comin Out Strong,,
Shakira Featuring Maluma,,,,,,,,,,,,2017-03-29,,,,,Chantaje,,
DJ Snake Featuring Justin Bieber,,,,,,,,,,,,2017-04-05,,,,,Let Me Love You,,
Drake,29658922.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,305.37383,0.0,4.0,0.483,-9.162,1.0,0.416,2017-04-05,283.1093,87.983,4.0,1.0,Lose You,2Na0z2gfN67Rzf0vp74Wi3,60.0
Drake Featuring PARTYNEXTDOOR,,,,,,,,,,,,2017-04-05,,,,,Since Way Back,,
Noah Cyrus Featuring Labrinth,,,,,,,,,,,,2017-04-05,,,,,Make Me (Cry),,
Drake,29658922.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,143.21365,2.45551,7.0,0.462,-6.404,1.0,0.66,2017-04-05,136.35338,129.962,4.0,1.0,Skepta Interlude,2dfqS3MRtbLZSZA1IL8xY5,60.0
Eric Church Featuring Rhiannon Giddens,,,,,,,,,,,,2017-04-05,,,,,Kill A Word,,
Rick Ross Featuring Young Thug ,,,,,,,,,,,,2017-04-05,,,,,Trap Trap Trap,,
 Wale,,,,,,,,,,,,2017-04-05,,,,,Trap Trap Trap,,
Drake Featuring Jorja Smith ,,,,,,,,,,,,2017-04-12,,,,,Get It Together,,
 Black Coffee,,,,,,,,,,,,2017-04-12,,,,,Get It Together,,
Drake Featuring Giggs,,,,,,,,,,,,2017-04-12,,,,,No Long Talk,,
Drake Featuring Giggs,,,,,,,,,,,,2017-04-12,,,,,KMT,,
Drake Featuring Sampha,,,,,,,,,,,,2017-04-12,,,,,4422,,
Drake,29658922.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,107.67333,0.0,11.0,0.049,-10.461,1.0,0.284,2017-04-12,107.67333,123.152,4.0,0.894,Jorja Interlude,13e6f8t7RKXuxZ0JdaaJRG,63.0
Drake,29658922.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,205.16286,0.0,7.0,0.196,-10.4,1.0,0.522,2017-04-12,205.16286,105.86,4.0,1.0,Madiba Riddim,76gUmNLXGQVOsGhfcshkFP,64.0
Drake Featuring Young Thug,,,,,,,,,,,,2017-04-12,,,,,Ice Melts,,
Drake,29658922.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,283.55075,0.0,7.0,0.273,-6.206,0.0,0.498,2017-04-12,265.54921,171.029,4.0,1.0,Do Not Disturb,2KvHC9z14GSl4YpkNMX384,72.0
Drake Featuring Kanye West,,,,,,,,,,,,2017-04-12,,,,,Glow,,
Drake,,,,,,,,,,,,2017-04-12,,,,,Can't Have Everything,,
The Weeknd,13474130.0,"canadian contemporary r&b,canadian pop,pop,rap",0.9,1Xyo4u8uXC1ZmMpatF05PJ,249.21333,0.30753,1.0,0.621,-8.389,1.0,0.642,2017-04-12,244.09397,77.519,4.0,1.0,Party Monster,4F7A0DXBrmUAkp32uenhZt,73.0
Drake,29658927.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,153.72463,0.0,11.0,0.432,-8.327,0.0,0.483,2017-04-12,147.27256,96.912,4.0,1.0,Nothings Into Somethings,6MbH1QiphMCPTqVEVC7UYi,60.0
Lady Gaga,6057221.0,"dance pop,pop",0.92,1HY2Jd0NmPuamShAr6KMms,205.28,0.30771,0.0,0.622,-7.838,1.0,0.627,2017-04-19,194.03175,129.911,4.0,1.0,Million Reasons,7dZ1Odmx9jWIweQSatnRqo,80.0
Adele,12642300.0,pop,0.85,4dpARuHxo51G3z768sgnrY,240.42667,0.1868,5.0,0.419,-6.52,0.0,0.516,2017-04-19,231.55519,94.982,4.0,0.948,Water Under The Bridge,4vb4mFvYsr2h6enhjJsq9Y,69.0
Machine Gun Kelly x Camila Cabello,,,,,,,,,,,,2017-04-19,,,,,Bad Things,,
Tim McGraw ,2499518.0,"contemporary country,country,country road",0.75,6roFdX1y5BYSbp60OTJWMd,232.16,0.21524,1.0,0.393,-7.456,1.0,0.555,2017-04-19,229.09388,151.719,3.0,0.887,Speak To A Girl,421ebjYqaIXEG2KloTbXlH,55.0
 Faith Hill,,,,,,,,,,,,2017-04-19,,,,,Speak To A Girl,,
Miranda Lambert,1690962.0,"contemporary country,country,country dawn,country road,modern country rock",0.7,66lH4jAE7pqPlOlzUKbwA0,259.28,4.91683,0.0,0.759,-10.92,1.0,0.757,2017-04-19,245.7658,79.456,4.0,0.567,Tin Man,4ckQIgBy1gVeevf7UAereE,62.0
Kendrick Lamar,,,,,,,,,,,,2017-04-19,,,,,The Heart Part 4,,
Drake Featuring 2 Chainz ,,,,,,,,,,,,2017-04-19,,,,,Sacrifices,,
 Young Thug,,,,,,,,,,,,2017-04-19,,,,,Sacrifices,,
Kodak Black Featuring Future,,,,,,,,,,,,2017-04-19,,,,,Conscience,,
"Calvin Harris Featuring Young Thug, Pharrell Williams ",,,,,,,,,,,,2017-04-19,,,,,Heatstroke,,
 Ariana Grande,,,,,,,,,,,,2017-04-19,,,,,Heatstroke,,
The Weeknd Featuring Daft Punk,,,,,,,,,,,,2017-04-26,,,,,Starboy,,
Maroon 5 Featuring Kendrick Lamar,,,,,,,,,,,,2017-04-26,,,,,Don't Wanna Know,,
Train,2475110.0,"neo mellow,pop,pop quebecois,pop rap,pop rock",0.76,3FUY2gzHeIiaesXtOAdB7A,243.25333,0.0,0.0,0.0,-2.068,0.0,0.247,2017-04-26,236.59973,98.959,4.0,0.854,Play That Song,77hjM9bMmgfTGJXv14UFmi,67.0
Drake,29658929.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,218.67383,0.0,10.0,0.577,-7.588,0.0,0.512,2017-04-26,218.67383,141.953,4.0,1.0,Free Smoke,05KOgYg8PGeJyyWBPi5ja8,66.0
Lauren Alaina,233307.0,"canadian contemporary country,contemporary country,country,country dawn,country road,modern country rock",0.68,1v3tdpIdBSW14rHUfiEVOv,216.26667,0.19206,0.0,0.427,-4.673,1.0,0.5,2017-04-26,206.61116,112.988,4.0,1.0,Road Less Traveled,4nxgA1nvXvTkmsBY0vJV57,59.0
The Chainsmokers,9799292.0,"edm,electropop,pop,tropical house",0.89,69GGBxA162lTqCwzJG5jLp,177.57333,0.28449,2.0,0.479,-11.362,1.0,0.616,2017-04-26,166.23166,99.991,4.0,0.993,The One,0wfbD5rAksdXUzRvMfM3x5,65.0
Future,7380312.0,"pop,pop rap,rap,southern hip hop,trap music",0.92,1RyvyyTE3xzB2ZywiAwp0i,225.13456,0.06372,8.0,0.364,-7.44,1.0,0.567,2017-04-26,220.45025,130.014,4.0,1.0,Draco,4GkkxswcdEt1tkSyiRzgnC,58.0
Drake,29658929.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,216.55755,0.0,7.0,0.668,-8.062,0.0,0.627,2017-04-26,210.82558,98.017,4.0,0.991,Blem,2XlHu0HcujBCkWMdIAvrqt,67.0
Michael Ray,124905.0,"contemporary country,country road,lift kit,modern country rock",0.61,6ghiFYcwn2Vzl6K50U0UPz,176.98667,0.19737,9.0,0.725,-4.481,1.0,0.668,2017-04-26,168.17633,141.967,4.0,1.0,Think A Little Less,4JjIIBNoho0V2gZjH4nEzR,60.0
Drake,29658929.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,219.69238,0.0,8.0,0.783,-10.348,0.0,0.697,2017-04-26,206.28608,97.043,4.0,0.854,Teenage Fever,6n3HGiq4v35D6eFOSwqYuo,73.0
Kenny Chesney,2184793.0,"contemporary country,country,country road",0.75,3grHWM9bx2E9vwJCdlRv9O,207.30667,0.15909,2.0,0.945,-3.726,1.0,0.76,2017-04-26,196.02286,100.035,4.0,0.915,Bar At The End Of The World,2flWhcGYxQHhb1EeeU2dOL,54.0
Kendrick Lamar,11311543.0,"conscious hip hop,hip hop,pop rap,rap,west coast rap",0.91,2YZyLoL8N0Wb9xBt1NhZWg,118.06667,0.11596,8.0,0.678,-16.78,0.0,0.676,2017-05-03,118.06667,156.907,4.0,1.0,Blood.,1n4jwRVXdkK2U34nBDUKKT,62.0
Jon Pardi,604273.0,"contemporary country,country,country road,modern country rock",0.71,4MoAOfV4ROWofLG3a3hhBN,201.89333,0.18644,11.0,0.49,-4.152,1.0,0.514,2017-05-03,194.34522,90.008,4.0,0.993,Dirt On My Boots,7f08qp3HROTkfrtNpiYGGo,69.0
Kendrick Lamar,11311543.0,"conscious hip hop,hip hop,pop rap,rap,west coast rap",0.91,2YZyLoL8N0Wb9xBt1NhZWg,248.61333,0.11034,7.0,0.0,-6.873,1.0,0.0,2017-05-03,232.6117,174.516,4.0,0.922,Duckworth.,0y9uTzK9cNKSAEHnpeRG8C,65.0
Luke Bryan,3416859.0,"contemporary country,country,country road",0.78,0BvkDsjIUla7X0k6CSWh1I,206.21333,0.0,0.0,0.411,-2.561,0.0,0.625,2017-05-03,194.51937,145.953,4.0,0.892,Fast,2gYiCTytrSRtuaHP1Nac6u,61.0
Logic Featuring Damian Lemar Hudson,,,,,,,,,,,,2017-05-03,,,,,Black SpiderMan,,
Lana Del Rey Featuring The Weeknd,,,,,,,,,,,,2017-05-10,,,,,Lust For Life,,
Kendrick Lamar,11311543.0,"conscious hip hop,hip hop,pop rap,rap,west coast rap",0.91,2YZyLoL8N0Wb9xBt1NhZWg,214.82667,0.0,0.0,0.268,-8.382,1.0,0.367,2017-05-10,209.80971,109.968,4.0,0.989,Feel.,2LTlO3NuNVN70lp2ZbVswF,65.0
Kendrick Lamar,11311543.0,"conscious hip hop,hip hop,pop rap,rap,west coast rap",0.91,2YZyLoL8N0Wb9xBt1NhZWg,275.25333,4.04608,4.0,0.681,-7.056,0.0,0.544,2017-05-10,271.53415,138.842,4.0,1.0,Pride.,6IZvVAP7VPPnsGX6bvgkqg,66.0
Kendrick Lamar,11311543.0,"conscious hip hop,hip hop,pop rap,rap,west coast rap",0.91,2YZyLoL8N0Wb9xBt1NhZWg,307.88,0.0,3.0,0.14,-9.197,0.0,0.267,2017-05-10,305.48753,94.241,4.0,0.976,Lust.,06FCvd7rrRcF3DdvWH5Isp,65.0
Zayn Featuring PARTYNEXTDOOR,,,,,,,,,,,,2017-05-10,,,,,Still Got Time,,
Lorde,3860042.0,"art pop,dance pop,electropop,metropopolis,pop",0.79,163tK9Wjr9P9DmM0AVK7lm,234.65293,0.19361,2.0,0.523,-7.812,1.0,0.52,2017-05-10,229.5815,128.942,4.0,1.0,Green Light,6ie2Bw3xLj2JcGowOlcMhb,74.0
Auli'i Cravalho,,,,,,,,,,,,2017-05-10,,,,,How Far I'll Go,,
Paramore,3704715.0,"candy pop,emo,pixie,pop emo,pop punk",0.79,74XFHRwlV6OrjEM0A2NCMF,182.69333,0.17964,5.0,0.205,-5.379,0.0,0.28,2017-05-10,177.92871,119.965,4.0,1.0,Hard Times,0w5Bdu51Ka25Pf3hojsKHh,71.0
Kendrick Lamar,11311543.0,"conscious hip hop,hip hop,pop rap,rap,west coast rap",0.91,2YZyLoL8N0Wb9xBt1NhZWg,460.57333,0.0,1.0,0.346,-7.039,1.0,0.393,2017-05-10,456.60299,150.414,4.0,1.0,Fear.,23luOrEVHMfoX0AhfbQuS6,65.0
"Nicki Minaj, Drake ",13364817.0,"dance pop,hip pop,pop,pop rap",0.95,0hCNtLu0JehylgoiP8L4Gh,272.45333,0.0,1.0,0.904,-7.013,1.0,0.611,2017-05-10,268.48073,139.064,4.0,0.997,No Frauds,7KcGEssn7BnJdTgildK5y0,66.0
 Lil Wayne,,,,,,,,,,,,2017-05-10,,,,,No Frauds,,
